Sessions,Bounce Rate,Page Views,content_length,month,mobile,tablet,(direct),goog,nkedin,t.co,spain,united states
0.0,0.0,2.0,11303,1,0,0,0,1,0,0,0,0
1.0,1.0,3.0,3799,11,0,0,0,1,0,0,0,0
2.0,0.5,4.0,3566,3,0,0,0,1,0,0,0,0
7.0,1.0,7.0,21233,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4732,7,0,1,0,1,0,0,0,0
1.0,1.0,1.0,3862,5,1,0,1,0,0,0,0,0
1.0,0.0,1.0,27307,8,0,1,0,0,0,0,0,0
1.0,1.0,1.0,27307,8,1,0,0,0,1,0,0,1
1.0,1.0,1.0,6532,11,1,0,0,1,0,0,0,0
3.0,1.0,5.0,3968,8,0,0,0,1,0,0,0,0
2.0,0.5,3.0,9842,6,0,0,0,0,0,0,0,0
1.0,1.0,1.0,10681,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3094,5,0,0,1,0,0,0,0,0
1.0,1.0,1.0,10681,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4326,10,0,0,0,0,0,0,1,0
2.0,1.0,2.0,3862,5,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6335,11,1,0,1,0,0,0,0,0
1.0,1.0,1.0,4326,10,1,0,0,1,0,0,0,0
0.0,0.0,1.0,1813,4,1,0,0,0,0,0,0,0
1.0,1.0,1.0,15478,1,1,0,0,0,1,0,0,0
1.0,1.0,1.0,7393,9,0,0,0,1,0,0,0,0
0.0,0.0,1.0,10705,12,0,0,1,0,0,0,0,0
0.0,0.0,1.0,9307,5,1,0,1,0,0,0,0,0
2.0,0.5,6.0,1813,4,0,0,1,0,0,0,1,0
1.0,1.0,2.0,966,3,0,1,1,0,0,0,1,0
34.0,0.9706,37.0,6981,3,1,0,0,0,0,1,1,0
2.0,0.5,3.0,9243,4,1,0,0,1,0,0,0,0
13.0,1.0,13.0,27307,8,0,0,1,0,0,0,0,0
2.0,0.5,3.0,6532,11,1,0,0,1,0,0,0,0
0.0,0.0,1.0,2519,8,0,0,0,0,0,0,0,0
0.0,0.0,1.0,7589,8,0,0,0,0,0,1,0,0
1.0,0.0,3.0,2519,8,0,0,0,1,0,0,0,0
0.0,0.0,1.0,686,12,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3477,1,0,0,0,0,0,0,1,0
0.0,0.0,2.0,3968,8,0,0,0,0,0,0,1,0
5.0,1.0,5.0,10681,3,1,0,1,0,0,0,1,0
0.0,0.0,1.0,3779,6,0,0,0,0,0,0,0,0
2.0,1.0,2.0,21233,3,0,0,0,1,0,0,0,0
1.0,0.0,2.0,4463,2,0,0,0,1,0,0,0,0
1.0,0.0,1.0,427,11,0,0,0,0,0,0,0,0
1.0,1.0,1.0,3799,11,0,0,0,0,0,0,0,0
16.0,0.8125,25.0,3811,7,0,0,0,1,0,0,1,0
1.0,1.0,1.0,4936,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3779,6,1,0,0,1,0,0,0,0
1.0,1.0,1.0,3799,11,1,0,0,1,0,0,0,0
0.0,0.0,1.0,6532,11,1,0,0,1,0,0,0,0
2.0,0.5,2.0,10375,3,0,0,0,0,0,0,0,0
0.0,0.0,1.0,4936,11,0,0,0,0,0,0,0,0
3.0,1.0,3.0,3862,5,0,0,0,1,0,0,0,0
1.0,0.0,4.0,1183,6,0,0,0,0,0,1,1,0
0.0,0.0,1.0,2519,8,0,0,0,0,0,0,0,0
2.0,1.0,2.0,2508,3,0,1,1,0,0,0,1,0
0.0,0.0,2.0,1333,10,1,0,0,0,0,0,1,0
0.0,0.0,1.0,3968,8,0,0,0,1,0,0,0,0
8.0,0.875,13.0,3470,10,0,0,0,1,0,0,1,0
1.0,1.0,1.0,6981,3,1,0,1,0,0,0,0,0
0.0,0.0,1.0,4936,11,0,0,0,0,0,0,1,0
0.0,0.0,1.0,9190,4,0,0,0,0,0,0,1,0
2.0,0.0,4.0,2761,2,1,0,0,1,0,0,0,0
2.0,1.0,2.0,11303,1,0,0,0,0,0,0,0,1
1.0,1.0,1.0,4658,12,0,0,0,1,0,0,0,0
1.0,1.0,1.0,7589,8,1,0,0,0,0,0,0,0
0.0,0.0,1.0,5234,10,0,0,0,1,0,0,1,0
1.0,1.0,1.0,11303,1,0,0,0,1,0,0,0,0
1.0,1.0,1.0,10705,12,1,0,0,0,1,0,0,0
1.0,1.0,1.0,10705,12,0,0,0,0,1,0,0,0
1.0,1.0,1.0,10575,3,0,0,0,0,0,0,0,0
0.0,0.0,1.0,6537,9,0,0,0,0,1,0,0,0
1.0,1.0,1.0,5943,3,0,1,0,0,0,1,0,0
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0
1.0,1.0,1.0,21233,3,0,0,0,1,0,0,0,0
1.0,1.0,2.0,5943,3,0,0,0,1,0,0,0,0
3.0,0.6667000000000001,4.0,2514,10,0,0,0,0,1,0,0,0
6.0,1.0,6.0,12373,7,0,0,0,1,0,0,0,0
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4732,7,1,0,0,1,0,0,0,0
1.0,1.0,1.0,5902,9,0,0,0,0,0,1,0,0
1.0,1.0,1.0,3046,1,1,0,0,1,0,0,0,0
1.0,1.0,1.0,3046,1,0,0,0,0,1,0,1,0
7.0,0.7143,10.0,427,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4010,10,1,0,1,0,0,0,0,0
3.0,1.0,3.0,3799,11,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3511,4,1,0,1,0,0,0,0,0
1.0,1.0,1.0,1676,12,1,0,0,1,0,0,0,0
1.0,1.0,1.0,2508,3,0,0,1,0,0,0,0,0
1.0,0.0,2.0,1183,6,0,1,1,0,0,0,1,0
1.0,0.0,1.0,9307,5,0,0,0,0,0,0,1,0
0.0,0.0,1.0,3470,10,0,0,0,0,0,0,0,1
7.0,0.8571,8.0,3799,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3903,10,0,0,1,0,0,0,0,0
6.0,1.0,6.0,27307,8,0,0,0,0,0,0,0,0
0.0,0.0,1.0,5090,2,0,0,0,0,0,0,0,1
1.0,1.0,1.0,3968,8,1,0,0,1,0,0,0,0
0.0,0.0,1.0,4936,11,0,0,0,0,0,0,0,0
0.0,0.0,26.0,6537,9,0,0,0,1,0,0,1,0
0.0,0.0,3.0,10139,9,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4463,2,0,0,0,0,0,0,0,0
1.0,1.0,1.0,3919,7,1,0,0,0,0,0,0,0
4.0,0.75,5.0,3372,9,1,0,0,1,0,0,0,1
0.0,0.0,1.0,12373,7,0,1,0,0,1,0,1,0
1.0,1.0,1.0,10139,9,0,0,0,0,0,0,0,0
1.0,1.0,1.0,12373,7,0,0,0,0,1,0,0,0
1.0,1.0,1.0,4815,9,0,0,0,0,0,0,0,0
1.0,1.0,1.0,21233,3,0,0,0,1,0,0,0,0
3.0,1.0,3.0,7007,12,0,0,0,1,0,0,0,0
2.0,0.0,4.0,9190,4,0,0,0,0,0,0,1,0
4.0,0.5,7.0,9190,4,0,0,0,0,0,0,1,0
1.0,1.0,1.0,9447,3,1,0,0,0,0,1,0,0
1.0,1.0,1.0,12373,7,0,1,0,0,0,1,0,0
1.0,1.0,1.0,7589,8,0,0,0,1,0,0,0,0
7.0,1.0,7.0,3799,11,0,0,0,1,0,0,0,0
61.0,0.9016,70.0,6995,9,0,0,0,1,0,0,0,1
1.0,1.0,1.0,4936,11,1,0,1,0,0,0,0,0
1.0,1.0,1.0,3799,11,0,1,1,0,0,0,0,0
1.0,1.0,1.0,6532,11,0,1,0,1,0,0,0,0
0.0,0.0,1.0,9307,5,0,0,0,0,0,0,1,0
3.0,1.0,3.0,3372,9,0,0,0,1,0,0,0,0
5.0,1.0,5.0,12373,7,0,0,0,1,0,0,0,0
0.0,0.0,1.0,4822,4,0,0,0,0,0,0,1,0
1.0,1.0,1.0,3919,7,1,0,0,1,0,0,0,0
7.0,0.7143,8.0,4377,12,0,0,1,0,0,0,0,1
0.0,0.0,1.0,3372,9,0,0,0,0,0,0,1,0
3.0,0.6667000000000001,5.0,3811,7,0,0,0,1,0,0,0,0
5.0,1.0,5.0,9243,4,0,0,0,1,0,0,0,0
1.0,0.0,2.0,6537,9,1,0,1,0,0,0,0,1
0.0,0.0,1.0,4550,2,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3566,3,1,0,0,0,0,0,1,0
0.0,0.0,1.0,1183,6,0,0,0,0,0,0,1,0
1.0,1.0,1.0,21233,3,0,0,0,0,1,0,1,0
1.0,1.0,1.0,10681,3,0,0,0,1,0,0,0,0
4.0,1.0,4.0,3566,3,0,0,0,0,0,0,1,0
1.0,1.0,1.0,6532,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3811,7,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3046,1,0,0,0,0,0,0,0,0
0.0,0.0,1.0,9447,3,1,0,0,0,1,0,1,0
1.0,0.0,2.0,9842,6,0,0,0,0,0,0,1,0
0.0,0.0,2.0,15966,6,0,0,0,0,0,0,1,0
17.0,0.9412,24.0,16459,9,0,0,0,1,0,0,1,0
4.0,1.0,4.0,686,12,1,0,0,1,0,0,0,0
1.0,1.0,1.0,7007,12,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3968,8,0,0,0,1,0,0,0,0
2.0,1.0,2.0,3862,5,0,0,0,1,0,0,0,0
0.0,0.0,1.0,5581,5,0,0,0,0,0,0,0,0
0.0,0.0,3.0,2519,8,0,1,1,0,0,0,0,0
0.0,0.0,1.0,6981,3,1,0,0,1,0,0,0,0
1.0,1.0,1.0,3811,7,0,0,0,0,0,0,1,0
0.0,0.0,2.0,379,12,0,0,1,0,0,0,1,0
1.0,1.0,1.0,2338,3,0,0,0,1,0,0,0,0
2.0,1.0,2.0,5943,3,0,0,1,0,0,0,0,1
0.0,0.0,1.0,2514,10,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3566,3,0,0,0,0,0,0,1,0
2.0,0.5,2.0,27307,8,0,0,0,0,0,0,0,1
1.0,1.0,1.0,3811,7,0,0,0,1,0,0,0,0
1.0,1.0,1.0,2967,10,0,0,0,1,0,0,0,0
26.0,0.8462000000000001,33.0,5902,9,1,0,1,0,0,0,1,0
2.0,1.0,2.0,4603,12,0,0,1,0,0,0,0,0
0.0,0.0,1.0,5902,9,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3919,7,0,1,0,0,0,0,0,0
364.0,0.9423,382.0,12373,7,0,0,0,0,0,1,1,0
31.0,0.7419,38.0,6981,3,0,0,1,0,0,0,1,0
2.0,1.0,2.0,2508,3,0,0,1,0,0,0,0,0
5.0,1.0,5.0,27307,8,0,0,1,0,0,0,0,0
0.0,0.0,1.0,9190,4,0,0,0,0,0,0,0,0
1.0,1.0,1.0,966,3,1,0,0,0,0,0,1,0
31.0,0.9032,39.0,2508,3,1,0,0,0,0,1,1,0
4.0,1.0,5.0,7007,12,0,0,0,1,0,0,0,0
4.0,0.5,12.0,9842,6,0,0,0,0,0,0,1,0
1.0,1.0,4.0,2761,2,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3046,1,1,0,1,0,0,0,0,0
1.0,1.0,1.0,9243,4,0,1,0,0,0,0,0,0
1.0,1.0,1.0,6445,6,1,0,0,1,0,0,0,0
0.0,0.0,1.0,5943,3,0,0,0,0,0,0,0,0
1.0,0.0,1.0,884,2,0,0,0,1,0,0,0,0
1.0,0.0,1.0,427,11,0,0,0,1,0,0,0,0
2.0,1.0,2.0,8320,1,0,0,0,1,0,0,0,0
1.0,1.0,1.0,5078,7,0,0,0,1,0,0,0,0
29.0,0.8621,33.0,2508,3,0,0,0,1,0,0,0,0
4.0,1.0,4.0,27307,8,0,0,0,1,0,0,0,0
2.0,1.0,2.0,3799,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,2967,10,0,0,1,0,0,0,0,0
9.0,0.7778,13.0,9675,2,1,0,0,1,0,0,1,0
0.0,0.0,1.0,15966,6,0,0,0,0,0,0,0,0
1.0,1.0,5.0,1291,9,0,0,0,1,0,0,0,1
1.0,1.0,1.0,3799,11,1,0,1,0,0,0,0,0
27.0,0.7778,33.0,3094,5,1,0,0,1,0,0,0,0
0.0,0.0,1.0,4885,2,0,0,0,0,0,0,0,0
1.0,1.0,1.0,3372,9,0,0,1,0,0,0,0,1
0.0,0.0,1.0,3655,7,0,0,0,0,0,0,0,0
2.0,0.5,3.0,9447,3,0,0,0,1,0,0,0,1
1.0,0.0,5.0,7954,10,0,0,0,0,0,0,1,0
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0
0.0,0.0,1.0,11303,1,1,0,0,1,0,0,1,0
8.0,0.875,9.0,27307,8,0,0,0,0,0,0,0,1
0.0,0.0,5.0,16459,9,0,0,0,0,0,0,1,0
1.0,1.0,1.0,1183,6,1,0,0,0,0,0,1,0
27.0,0.9259,29.0,6995,9,0,0,0,1,0,0,0,0
0.0,0.0,1.0,9307,5,0,0,0,1,0,0,0,0
1.0,1.0,1.0,12373,7,1,0,0,0,0,0,0,0
1.0,1.0,1.0,12373,7,1,0,0,1,0,0,0,0
0.0,0.0,1.0,686,12,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1183,6,1,0,0,0,0,0,0,0
121.0,0.7106999999999999,157.0,12373,7,0,0,0,1,0,0,0,0
0.0,0.0,1.0,8320,1,0,0,0,1,0,0,1,0
1.0,1.0,1.0,27307,8,1,0,0,0,0,0,0,0
2.0,1.0,2.0,6335,11,1,0,0,0,0,0,0,0
6.0,0.8332999999999999,21.0,6981,3,0,0,0,0,0,1,1,0
13.0,0.6154,19.0,9307,5,0,0,1,0,0,0,1,0
1.0,1.0,1.0,3477,1,1,0,0,1,0,0,0,0
1.0,1.0,1.0,5902,9,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3372,9,0,0,0,1,0,0,0,0
1.0,1.0,1.0,7007,12,0,0,0,1,0,0,0,0
3.0,0.6667000000000001,3.0,9447,3,1,0,0,0,0,0,0,0
1.0,1.0,1.0,4815,9,0,0,0,1,0,0,0,0
1.0,0.0,9.0,8560,11,0,0,0,1,0,0,1,0
1.0,1.0,7.0,6335,11,0,0,1,0,0,0,0,0
0.0,0.0,1.0,3470,10,0,0,0,0,0,0,0,0
1.0,0.0,1.0,3372,9,0,1,0,1,0,0,1,0
2.0,1.0,6.0,15966,6,0,0,0,1,0,0,0,0
0.0,0.0,2.0,2761,2,0,0,0,1,0,0,0,0
1.0,0.0,1.0,27307,8,0,0,0,1,0,0,0,0
0.0,0.0,1.0,9447,3,0,0,0,0,0,0,0,0
0.0,0.0,1.0,4377,12,1,0,0,1,0,0,0,0
1.0,0.0,2.0,6335,11,0,0,0,0,0,1,0,0
1.0,1.0,1.0,3862,5,0,0,0,0,0,0,0,0
1.0,1.0,1.0,9842,6,0,0,0,0,0,0,0,0
4.2862714508580355,0.812,8.223088923556944,12373,7,0,0,0,1,0,0,1,0
1.0,1.0,1.0,3477,1,1,0,0,0,0,1,0,0
0.0,0.0,1.0,1813,4,0,0,0,0,0,0,1,0
0.0,0.0,1.0,9842,6,1,0,0,0,0,0,1,0
1.0,1.0,1.0,2519,8,0,0,0,1,0,0,0,0
0.0,0.0,1.0,4822,4,1,0,0,1,0,0,0,0
2.0,1.0,2.0,6261,2,0,0,0,1,0,0,0,0
1.0,0.0,2.0,1676,12,0,0,0,1,0,0,0,0
2.0,0.5,4.0,3566,3,0,0,0,1,0,0,0,0
1.0,0.0,1.0,10139,9,0,0,0,0,0,0,0,0
0.0,0.0,1.0,15966,6,0,0,1,0,0,0,0,0
1.0,1.0,1.0,4010,10,1,0,1,0,0,0,0,0
0.0,0.0,1.0,372,3,0,0,1,0,0,0,0,0
1.0,1.0,1.0,10705,12,1,0,1,0,0,0,0,0
11.0,0.8181999999999999,16.0,3919,7,0,0,0,1,0,0,1,0
1.0,1.0,1.0,5581,5,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3511,4,0,0,0,1,0,0,0,0
1.0,1.0,1.0,10681,3,0,0,0,0,0,0,1,0
1.0,1.0,1.0,4936,11,1,0,1,0,0,0,0,0
1.0,1.0,1.0,3372,9,1,0,0,0,0,1,0,0
1.0,1.0,1.0,1291,9,0,1,0,1,0,0,1,0
1.0,1.0,1.0,9307,5,0,1,0,0,0,1,0,1
10.0,0.8,14.0,5546,7,0,0,1,0,0,0,1,0
1.0,1.0,1.0,2967,10,0,0,0,0,1,0,0,0
1.0,0.0,1.0,1183,6,0,0,0,0,1,0,0,0
1.0,0.0,1.0,1183,6,1,0,0,0,0,1,0,0
0.0,0.0,1.0,9307,5,0,1,1,0,0,0,0,0
1.0,1.0,1.0,1291,9,0,0,0,1,0,0,0,0
1.0,0.0,1.0,3903,10,0,1,0,1,0,0,0,0
2.0,1.0,2.0,21233,3,0,0,0,1,0,0,0,0
2.0,0.5,2.0,3046,1,0,1,0,1,0,0,0,0
1.0,1.0,1.0,6532,11,1,0,0,1,0,0,0,0
1.0,1.0,2.0,2915,1,1,0,0,1,0,0,1,0
3.0,1.0,5.0,5943,3,1,0,1,0,0,0,1,0
4.0,1.0,5.0,6532,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6335,11,1,0,0,0,0,0,0,1
1.0,1.0,1.0,3470,10,0,0,0,0,0,0,1,0
4.0,1.0,4.0,2338,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,9447,3,1,0,1,0,0,0,0,0
1.0,1.0,1.0,3968,8,1,0,0,0,1,0,0,0
0.0,0.0,1.0,5581,5,0,1,0,0,0,1,0,0
0.0,0.0,1.0,9307,5,0,0,0,0,0,1,0,0
1.0,1.0,2.0,3968,8,1,0,1,0,0,0,1,0
10.0,1.0,11.0,3046,1,0,0,0,1,0,0,0,0
0.0,0.0,2.0,10139,9,0,0,0,0,0,0,0,1
1.0,1.0,1.0,8560,11,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3046,1,0,0,0,0,0,0,0,0
6.0,0.8332999999999999,7.0,21233,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4885,2,0,0,0,0,1,0,0,0
0.0,0.0,1.0,12373,7,0,0,0,0,0,0,0,0
1.0,0.0,2.0,9842,6,0,0,0,0,0,0,1,0
1.0,0.0,2.0,5581,5,0,0,0,0,0,0,1,0
1.0,1.0,1.0,5234,10,1,0,0,0,0,0,1,0
0.0,0.0,1.0,4377,12,0,0,1,0,0,0,0,0
3.0,1.0,3.0,3094,5,1,0,0,1,0,0,0,0
3.0,0.6667000000000001,4.0,9190,4,1,0,0,0,0,0,1,0
9.0,0.8889,9.0,4010,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3862,5,0,0,1,0,0,0,0,0
13.0,0.9231,16.0,5902,9,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3566,3,0,0,0,0,0,0,0,0
0.0,0.0,1.0,6445,6,0,0,1,0,0,0,0,0
0.0,0.0,1.0,5902,9,0,0,1,0,0,0,0,0
0.0,0.0,1.0,3511,4,0,0,0,0,0,1,0,0
0.0,0.0,1.0,3903,10,0,0,0,0,0,0,1,0
1.0,0.0,2.0,10705,12,1,0,1,0,0,0,0,0
2.0,1.0,6.0,9842,6,1,0,1,0,0,0,0,0
0.0,0.0,1.0,4885,2,0,0,0,1,0,0,0,0
35.0,0.0857,67.0,27307,8,0,0,1,0,0,0,0,0
3.0,1.0,3.0,4169,12,0,0,0,1,0,0,0,0
1.0,1.0,1.0,10139,9,1,0,0,1,0,0,0,0
3.0,1.0,6.0,4936,11,1,0,0,1,0,0,0,0
0.0,0.0,1.0,7007,12,0,0,0,0,0,0,1,0
1.0,1.0,1.0,3094,5,0,0,0,0,0,0,0,1
0.0,0.0,1.0,6532,11,0,0,0,0,0,0,0,0
1.0,0.0,1.0,9842,6,0,0,0,0,0,0,1,0
0.0,0.0,2.0,1183,6,0,0,0,0,1,0,1,0
1.0,1.0,1.0,12373,7,0,0,0,0,0,0,0,1
1.0,1.0,1.0,8320,1,1,0,0,1,0,0,1,0
1.0,1.0,1.0,3372,9,1,0,0,1,0,0,0,0
2.0,1.0,2.0,6532,11,1,0,0,0,0,0,0,0
1.0,1.0,1.0,3968,8,1,0,1,0,0,0,0,0
5.0,0.6,23.0,3779,6,0,0,0,1,0,0,1,0
0.0,0.0,1.0,10681,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,7007,12,0,0,0,1,0,0,0,0
1.0,1.0,1.0,2514,10,0,0,0,0,1,0,0,0
0.0,0.0,1.0,9190,4,0,0,1,0,0,0,1,0
1.0,1.0,2.0,4603,12,0,0,0,1,0,0,0,0
2.0,1.0,2.0,6335,11,1,0,1,0,0,0,0,0
0.0,0.0,1.0,4377,12,0,0,0,1,0,0,0,0
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2508,3,1,0,0,1,0,0,0,0
1.0,1.0,1.0,9447,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,12373,7,0,0,0,0,0,0,0,1
2.0,0.5,4.0,6995,9,0,0,0,1,0,0,0,0
0.0,0.0,1.0,5943,3,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6335,11,1,0,1,0,0,0,0,0
0.0,0.0,1.0,5078,7,1,0,0,1,0,0,0,0
1.0,1.0,1.0,6981,3,0,0,0,0,0,1,0,0
2.0,0.5,4.0,5090,2,0,0,0,1,0,0,0,1
0.0,0.0,1.0,3566,3,1,0,0,0,0,0,0,0
1.0,1.0,1.0,7954,10,1,0,0,0,1,0,1,0
0.0,0.0,2.0,3968,8,0,0,0,1,0,0,0,0
4.0,1.0,4.0,3903,10,1,0,0,1,0,0,0,0
2.0,1.0,2.0,6995,9,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4732,7,0,0,0,0,0,0,0,0
1.0,0.0,1.0,4732,7,1,0,1,0,0,0,0,0
1.0,1.0,1.0,3511,4,0,0,0,1,0,0,0,0
1.0,1.0,1.0,4603,12,0,0,0,1,0,0,0,0
1.0,1.0,1.0,27307,8,0,1,0,1,0,0,0,0
1.0,1.0,2.0,27307,8,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3799,11,0,1,0,1,0,0,0,1
0.0,0.0,1.0,2967,10,0,0,1,0,0,0,0,0
0.0,0.0,1.0,3052,5,0,0,0,0,0,1,1,0
5.0,0.6,7.0,3470,10,0,0,0,1,0,0,0,0
2.0,1.0,2.0,7007,12,0,0,0,1,0,0,0,0
0.0,0.0,2.0,1183,6,0,0,0,0,0,0,0,0
1.0,1.0,1.0,6335,11,1,0,0,0,0,1,0,0
0.0,0.0,1.0,7589,8,0,0,1,0,0,0,1,0
1.0,1.0,3.0,4377,12,0,0,0,1,0,0,0,0
31.0,0.9355,32.0,5902,9,1,0,0,0,0,1,1,0
1.0,1.0,1.0,3968,8,1,0,1,0,0,0,0,0
4.0,1.0,4.0,4658,12,0,0,0,1,0,0,0,0
0.0,0.0,2.0,5581,5,0,0,0,0,0,0,1,0
0.0,0.0,1.0,1813,4,0,0,0,0,0,0,0,0
1.0,1.0,1.0,21233,3,0,0,1,0,0,0,0,0
1.0,1.0,1.0,7393,9,0,0,0,1,0,0,0,0
7.0,0.8571,9.0,5581,5,1,0,0,1,0,0,1,0
0.0,0.0,1.0,7007,12,0,0,0,0,0,0,0,0
0.0,0.0,1.0,4936,11,0,1,0,0,0,0,0,0
0.0,0.0,1.0,5234,10,0,0,0,1,0,0,0,0
0.0,0.0,2.0,2508,3,1,0,0,1,0,0,0,0
1.0,1.0,1.0,4603,12,1,0,1,0,0,0,0,0
2.0,0.5,6.0,2519,8,0,0,0,1,0,0,0,0
2.0,1.0,2.0,6995,9,0,1,0,1,0,0,0,1
1.0,1.0,1.0,9243,4,1,0,0,1,0,0,0,0
1.0,0.0,2.0,4732,7,0,0,0,0,0,0,0,0
0.0,0.0,1.0,10139,9,0,0,0,0,1,0,1,0
0.0,0.0,2.0,16459,9,0,0,0,0,0,0,0,0
1.0,1.0,1.0,3811,7,1,0,0,1,0,0,0,0
0.0,0.0,2.0,2915,1,0,0,0,1,0,0,0,0
2.0,1.0,2.0,3799,11,0,1,0,1,0,0,0,0
13.0,0.8462000000000001,18.0,1676,12,0,0,0,1,0,0,0,1
3.0,1.0,3.0,12373,7,1,0,0,1,0,0,0,0
6.0,1.0,7.0,9243,4,0,0,0,1,0,0,0,0
0.0,0.0,1.0,5902,9,0,0,0,0,0,0,0,1
1.0,1.0,1.0,3566,3,1,0,0,0,0,0,0,0
1.0,1.0,1.0,6532,11,1,0,1,0,0,0,0,0
0.0,0.0,1.0,1333,10,0,0,0,1,0,0,0,1
1.0,0.0,1.0,5078,7,0,0,0,0,0,1,0,0
0.0,0.0,1.0,10575,3,0,0,0,0,0,0,1,0
1.0,1.0,1.0,1333,10,0,0,0,1,0,0,0,0
2.0,0.5,3.0,7589,8,0,0,0,1,0,0,0,0
0.0,0.0,1.0,427,11,0,0,0,1,0,0,1,0
5.0,1.0,5.0,3799,11,0,0,0,1,0,0,0,1
11.0,0.5455,14.0,3046,1,0,0,0,1,0,0,0,0
2.0,0.5,3.0,10375,3,1,0,0,0,0,0,0,0
1.0,1.0,1.0,14374,5,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2508,3,0,0,0,0,0,0,0,0
1.0,0.0,1.0,10375,3,0,0,0,0,0,0,0,0
1.0,1.0,1.0,5090,2,0,0,0,1,0,0,0,0
0.0,0.0,1.0,15966,6,1,0,0,0,0,0,1,0
5.0,0.8,6.0,10375,3,0,0,1,0,0,0,0,1
1.0,1.0,1.0,12373,7,0,1,1,0,0,0,0,0
0.0,0.0,1.0,6335,11,0,0,0,0,0,0,0,0
1.0,1.0,1.0,5581,5,0,0,0,1,0,0,0,0
2.0,1.0,2.0,27307,8,0,0,1,0,0,0,0,0
1.0,0.0,8.0,2519,8,0,0,0,1,0,0,0,0
2.0,1.0,2.0,6335,11,1,0,0,0,1,0,0,0
1.0,0.0,2.0,3903,10,0,0,0,1,0,0,0,0
1.0,1.0,1.0,6445,6,1,0,0,0,1,0,0,0
0.0,0.0,1.0,3566,3,0,0,0,0,0,0,0,0
5.0,1.0,5.0,7589,8,0,0,0,1,0,0,0,0
1.0,1.0,1.0,2411,11,0,0,0,1,0,0,0,0
4.0,0.25,5.0,4463,2,0,0,0,1,0,0,0,0
1.0,1.0,1.0,3470,10,0,0,0,1,0,0,0,0
1.0,0.0,1.0,3744,1,1,0,0,1,0,0,0,0
1.0,1.0,1.0,686,12,1,0,0,0,0,1,0,0
1.0,1.0,1.0,10705,12,0,0,1,0,0,0,0,1
1.0,1.0,1.0,1291,9,0,0,1,0,0,0,0,0
2.0,1.0,2.0,2338,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,2519,8,0,0,1,0,0,0,0,0
0.0,0.0,1.0,6537,9,0,0,0,0,0,0,0,0
5.0,1.0,5.0,5056,6,0,0,0,1,0,0,0,0
26.0,0.8845999999999999,31.0,12373,7,0,0,0,1,0,0,0,0
3.0,0.3333,3.0,9675,2,1,0,0,0,1,0,0,0
0.0,0.0,1.0,4603,12,0,0,0,0,0,0,0,0
0.0,0.0,1.0,3154,12,0,0,0,1,0,0,1,0
30.0,0.9,38.0,9447,3,1,0,0,0,0,1,1,0
2.0,1.0,2.0,15966,6,0,1,1,0,0,0,1,0
2.0,1.0,2.0,2338,3,0,0,0,1,0,0,0,0
0.0,0.0,1.0,3477,1,0,0,0,1,0,0,0,0
0.0,0.0,1.0,6537,9,1,0,1,0,0,0,1,0
1.0,1.0,1.0,7007,12,0,0,0,1,0,0,0,0
0.0,0.0,1.0,9675,2,0,0,0,0,0,0,0,0
1.0,1.0,1.0,4936,11,1,0,1,0,0,0,0,0
