Sessions,Bounce Rate,Page Views,content_length,month,mobile,tablet,(direct),goog,nkedin,t.co,spain,united states,log_Avg_Time_Page
1.0,0.0,1.0,6532,11,0,0,0,0,0,1,0,0,4.204692619390966
0.0,0.0,1.0,1183,6,0,0,0,1,0,0,0,0,3.4011973816621555
4.0,1.0,4.0,3799,11,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,11303,1,0,0,0,1,0,0,0,0,2.9444389791664403
1.0,1.0,1.0,15966,6,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10375,3,1,0,0,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,2761,2,0,0,0,1,0,0,1,0,2.302585092994046
5.0,0.8,5.0,2514,10,1,0,1,0,0,0,0,0,4.2626798770413155
0.0,0.0,1.0,27307,8,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6537,9,0,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,1,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,3511,4,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,2.0,16459,9,0,0,0,0,0,0,0,0,2.8903717578961645
2.0,1.0,2.0,4885,2,0,0,0,0,0,1,1,0,2.302585092994046
1.0,0.0,1.0,3903,10,0,1,0,0,0,0,0,0,4.07753744390572
3.0,1.0,5.0,2967,10,0,0,1,0,0,0,0,0,2.833213344056216
2.0,1.0,8.0,10705,12,1,0,0,1,0,0,1,0,3.871201010907891
5.0,0.8,12.0,2519,8,0,0,0,1,0,0,0,0,5.697093486505405
0.0,0.0,1.0,6445,6,1,0,1,0,0,0,1,0,2.6390573296152584
0.0,0.0,1.0,9447,3,1,0,0,1,0,0,0,0,2.302585092994046
7.0,1.0,8.0,9243,4,0,0,0,1,0,0,0,0,2.302585092994046
2.0,0.5,3.0,5581,5,0,0,0,1,0,0,1,0,3.871201010907891
1.0,1.0,1.0,6532,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,5.0,5902,9,0,0,0,1,0,0,0,0,3.871201010907891
5.0,1.0,5.0,5581,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,2508,3,0,0,0,0,0,1,0,0,3.4657359027997265
2.0,0.5,2.0,3903,10,1,0,0,1,0,0,0,0,4.543294782270004
2.0,1.0,2.0,12373,7,0,0,0,0,1,0,0,0,2.302585092994046
2.0,0.5,3.0,7007,12,0,0,0,1,0,0,0,0,4.007333185232471
8.0,0.875,9.0,7589,8,0,0,1,0,0,0,0,0,5.5053315359323625
1.0,1.0,1.0,2514,10,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9243,4,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,10705,12,1,0,0,0,1,0,0,0,2.302585092994046
0.0,0.0,3.0,3054,1,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,5.0,12373,7,1,0,1,0,0,0,0,0,4.812184355372417
1.0,1.0,1.0,4732,7,0,0,0,0,0,0,0,0,2.302585092994046
88.0,0.9659,91.0,27307,8,0,0,1,0,0,0,0,1,6.654152520183219
5.0,0.6,7.0,6335,11,1,0,1,0,0,0,0,0,4.290459441148391
1.0,0.0,2.0,6981,3,0,0,0,0,0,0,1,0,4.04305126783455
0.0,0.0,2.0,6445,6,0,0,0,0,0,0,0,1,3.7612001156935624
1.0,1.0,1.0,21233,3,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2508,3,0,0,0,0,0,0,0,0,2.302585092994046
42.0,1.0,42.0,9243,4,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,4377,12,0,0,0,0,0,0,1,0,4.127134385045092
0.0,0.0,1.0,12373,7,0,0,0,0,0,0,0,0,2.772588722239781
1.0,0.0,2.0,7007,12,1,0,0,1,0,0,0,0,6.660575149839686
0.0,0.0,1.0,6445,6,0,0,0,0,0,0,0,0,5.0238805208462765
2.0,1.0,2.0,7007,12,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,0,0,0,0,1,0,0,0,2.302585092994046
0.0,0.0,6.0,6532,11,0,0,0,1,0,0,0,0,3.4657359027997265
2.0,1.0,2.0,14374,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,5.0,3903,10,0,0,0,0,0,0,0,0,3.2188758248682006
1.0,1.0,2.0,2915,1,0,0,0,1,0,0,0,0,2.302585092994046
8.0,1.0,8.0,10375,3,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,2915,1,0,0,1,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,3919,7,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2519,8,0,1,1,0,0,0,0,0,5.442417710521793
22.0,0.7726999999999999,29.0,12373,7,0,0,0,1,0,0,0,0,5.1298987149230735
1.0,1.0,1.0,1333,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,10705,12,1,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,5546,7,0,0,1,0,0,0,0,0,2.302585092994046
3.0,1.0,3.0,3511,4,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,4732,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2508,3,1,0,0,0,0,1,0,1,2.302585092994046
1.0,1.0,1.0,3799,11,0,1,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3919,7,0,0,0,1,0,0,0,1,2.302585092994046
0.0,0.0,1.0,16459,9,0,0,0,1,0,0,0,0,4.727387818712341
0.0,0.0,1.0,6445,6,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,27307,8,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3903,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3903,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,3.0,9447,3,1,0,0,1,0,0,0,0,6.951772164398911
1.0,0.0,3.0,1183,6,0,1,1,0,0,0,0,0,3.2188758248682006
1.0,1.0,1.0,10681,3,0,0,1,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,10705,12,0,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,15478,1,1,0,1,0,0,0,0,0,2.302585092994046
4.0,0.75,4.0,6335,11,0,1,0,0,1,0,1,0,3.871201010907891
0.0,0.0,2.0,3511,4,0,0,0,1,0,0,0,0,7.396335293800808
0.0,0.0,3.0,5090,2,0,0,0,0,0,0,1,0,2.8903717578961645
11.0,0.9091,14.0,4822,4,0,0,0,1,0,0,0,1,4.605170185988092
1.0,1.0,1.0,6445,6,0,0,0,1,0,0,0,0,2.302585092994046
3.0,1.0,6.0,3779,6,0,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,11303,1,0,0,0,1,0,0,0,0,4.90527477843843
1.0,1.0,3.0,3799,11,0,0,0,1,0,0,0,0,2.6390573296152584
2.0,0.5,4.0,3566,3,0,0,0,1,0,0,0,0,2.302585092994046
7.0,1.0,7.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4732,7,0,1,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3862,5,1,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,1.0,27307,8,0,1,0,0,0,0,0,0,7.384610383176974
1.0,1.0,1.0,27307,8,1,0,0,0,1,0,0,1,2.302585092994046
1.0,1.0,1.0,6532,11,1,0,0,1,0,0,0,0,2.302585092994046
3.0,1.0,5.0,3968,8,0,0,0,1,0,0,0,0,2.3978952727983707
2.0,0.5,3.0,9842,6,0,0,0,0,0,0,0,0,6.840546529288687
1.0,1.0,1.0,10681,3,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3094,5,0,0,1,0,0,0,0,0,2.3978952727983707
1.0,1.0,1.0,10681,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4326,10,0,0,0,0,0,0,1,0,2.302585092994046
2.0,1.0,2.0,3862,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6335,11,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4326,10,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,1813,4,1,0,0,0,0,0,0,0,3.8918202981106265
1.0,1.0,1.0,15478,1,1,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,7393,9,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,10705,12,0,0,1,0,0,0,0,0,3.4657359027997265
0.0,0.0,1.0,9307,5,1,0,1,0,0,0,0,0,2.302585092994046
2.0,0.5,6.0,1813,4,0,0,1,0,0,0,1,0,2.8903717578961645
1.0,1.0,2.0,966,3,0,1,1,0,0,0,1,0,2.302585092994046
34.0,0.9706,37.0,6981,3,1,0,0,0,0,1,1,0,3.4657359027997265
2.0,0.5,3.0,9243,4,1,0,0,1,0,0,0,0,7.076653815443951
13.0,1.0,13.0,27307,8,0,0,1,0,0,0,0,0,2.302585092994046
2.0,0.5,3.0,6532,11,1,0,0,1,0,0,0,0,5.924255797414532
0.0,0.0,1.0,2519,8,0,0,0,0,0,0,0,0,2.833213344056216
0.0,0.0,1.0,7589,8,0,0,0,0,0,1,0,0,2.302585092994046
1.0,0.0,3.0,2519,8,0,0,0,1,0,0,0,0,5.351858133476067
0.0,0.0,1.0,686,12,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3477,1,0,0,0,0,0,0,1,0,2.6390573296152584
0.0,0.0,2.0,3968,8,0,0,0,0,0,0,1,0,2.302585092994046
5.0,1.0,5.0,10681,3,1,0,1,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,3779,6,0,0,0,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,2.0,4463,2,0,0,0,1,0,0,0,0,7.022868086082641
1.0,0.0,1.0,427,11,0,0,0,0,0,0,0,0,7.288244401020124
1.0,1.0,1.0,3799,11,0,0,0,0,0,0,0,0,2.302585092994046
16.0,0.8125,25.0,3811,7,0,0,0,1,0,0,1,0,5.5053315359323625
1.0,1.0,1.0,4936,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3779,6,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3799,11,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,6532,11,1,0,0,1,0,0,0,0,2.302585092994046
2.0,0.5,2.0,10375,3,0,0,0,0,0,0,0,0,2.70805020110221
0.0,0.0,1.0,4936,11,0,0,0,0,0,0,0,0,2.302585092994046
3.0,1.0,3.0,3862,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,4.0,1183,6,0,0,0,0,0,1,1,0,6.021023349349527
0.0,0.0,1.0,2519,8,0,0,0,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,2508,3,0,1,1,0,0,0,1,0,2.302585092994046
0.0,0.0,2.0,1333,10,1,0,0,0,0,0,1,0,7.171656822768514
0.0,0.0,1.0,3968,8,0,0,0,1,0,0,0,0,3.4657359027997265
8.0,0.875,13.0,3470,10,0,0,0,1,0,0,1,0,4.68213122712422
1.0,1.0,1.0,6981,3,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4936,11,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,9190,4,0,0,0,0,0,0,1,0,2.302585092994046
2.0,0.0,4.0,2761,2,1,0,0,1,0,0,0,0,4.59511985013459
2.0,1.0,2.0,11303,1,0,0,0,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,4658,12,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,7589,8,1,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5234,10,0,0,0,1,0,0,1,0,2.302585092994046
1.0,1.0,1.0,11303,1,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10705,12,1,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,10705,12,0,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,10575,3,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,6537,9,0,0,0,0,1,0,0,0,3.044522437723423
1.0,1.0,1.0,5943,3,0,1,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,2.0,5943,3,0,0,0,1,0,0,0,0,2.302585092994046
3.0,0.6667000000000001,4.0,2514,10,0,0,0,0,1,0,0,0,3.091042453358316
6.0,1.0,6.0,12373,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4732,7,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,5902,9,0,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,3046,1,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3046,1,0,0,0,0,1,0,1,0,2.302585092994046
7.0,0.7143,10.0,427,11,0,0,0,1,0,0,0,0,6.0063531596017325
1.0,1.0,1.0,4010,10,1,0,1,0,0,0,0,0,2.302585092994046
3.0,1.0,3.0,3799,11,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3511,4,1,0,1,0,0,0,0,0,5.135798437050262
1.0,1.0,1.0,1676,12,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2508,3,0,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,2.0,1183,6,0,1,1,0,0,0,1,0,3.6109179126442243
1.0,0.0,1.0,9307,5,0,0,0,0,0,0,1,0,2.6390573296152584
0.0,0.0,1.0,3470,10,0,0,0,0,0,0,0,1,2.6390573296152584
7.0,0.8571,8.0,3799,11,0,0,0,1,0,0,0,0,5.176149732573829
1.0,1.0,1.0,3903,10,0,0,1,0,0,0,0,0,2.302585092994046
6.0,1.0,6.0,27307,8,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5090,2,0,0,0,0,0,0,0,1,3.091042453358316
1.0,1.0,1.0,3968,8,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4936,11,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,26.0,6537,9,0,0,0,1,0,0,1,0,3.9889840465642745
0.0,0.0,3.0,10139,9,0,0,0,1,0,0,0,0,4.727387818712341
1.0,1.0,1.0,4463,2,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3919,7,1,0,0,0,0,0,0,0,2.302585092994046
4.0,0.75,5.0,3372,9,1,0,0,1,0,0,0,1,6.683360945766275
0.0,0.0,1.0,12373,7,0,1,0,0,1,0,1,0,2.302585092994046
1.0,1.0,1.0,10139,9,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,0,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,4815,9,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
3.0,1.0,3.0,7007,12,0,0,0,1,0,0,0,0,2.302585092994046
2.0,0.0,4.0,9190,4,0,0,0,0,0,0,1,0,5.272999558563747
4.0,0.5,7.0,9190,4,0,0,0,0,0,0,1,0,4.852030263919617
1.0,1.0,1.0,9447,3,1,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,0,1,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,7589,8,0,0,0,1,0,0,0,0,2.302585092994046
7.0,1.0,7.0,3799,11,0,0,0,1,0,0,0,0,2.302585092994046
61.0,0.9016,70.0,6995,9,0,0,0,1,0,0,0,1,5.953243334287785
1.0,1.0,1.0,4936,11,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3799,11,0,1,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6532,11,0,1,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,9307,5,0,0,0,0,0,0,1,0,2.4849066497880004
3.0,1.0,3.0,3372,9,0,0,0,1,0,0,0,0,2.302585092994046
5.0,1.0,5.0,12373,7,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4822,4,0,0,0,0,0,0,1,0,2.5649493574615367
1.0,1.0,1.0,3919,7,1,0,0,1,0,0,0,0,2.302585092994046
7.0,0.7143,8.0,4377,12,0,0,1,0,0,0,0,1,2.70805020110221
0.0,0.0,1.0,3372,9,0,0,0,0,0,0,1,0,2.5649493574615367
3.0,0.6667000000000001,5.0,3811,7,0,0,0,1,0,0,0,0,5.634789603169249
5.0,1.0,5.0,9243,4,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,2.0,6537,9,1,0,1,0,0,0,0,1,5.62040086571715
0.0,0.0,1.0,4550,2,0,0,0,1,0,0,0,0,5.5254529391317835
0.0,0.0,1.0,3566,3,1,0,0,0,0,0,1,0,5.910796644040527
0.0,0.0,1.0,1183,6,0,0,0,0,0,0,1,0,2.9444389791664403
1.0,1.0,1.0,21233,3,0,0,0,0,1,0,1,0,2.302585092994046
1.0,1.0,1.0,10681,3,0,0,0,1,0,0,0,0,2.302585092994046
4.0,1.0,4.0,3566,3,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,6532,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3811,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3046,1,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,9447,3,1,0,0,0,1,0,1,0,5.831882477283517
1.0,0.0,2.0,9842,6,0,0,0,0,0,0,1,0,3.1354942159291497
0.0,0.0,2.0,15966,6,0,0,0,0,0,0,1,0,5.087596335232384
17.0,0.9412,24.0,16459,9,0,0,0,1,0,0,1,0,5.961005339623274
4.0,1.0,4.0,686,12,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,7007,12,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3968,8,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,3862,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5581,5,0,0,0,0,0,0,0,0,5.659482215759621
0.0,0.0,3.0,2519,8,0,1,1,0,0,0,0,0,2.9444389791664403
0.0,0.0,1.0,6981,3,1,0,0,1,0,0,0,0,3.713572066704308
1.0,1.0,1.0,3811,7,0,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,2.0,379,12,0,0,1,0,0,0,1,0,6.70196036600254
1.0,1.0,1.0,2338,3,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,5943,3,0,0,1,0,0,0,0,1,2.302585092994046
0.0,0.0,1.0,2514,10,0,0,0,1,0,0,0,0,5.932245187448011
0.0,0.0,1.0,3566,3,0,0,0,0,0,0,1,0,2.302585092994046
2.0,0.5,2.0,27307,8,0,0,0,0,0,0,0,1,6.748759547491679
1.0,1.0,1.0,3811,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2967,10,0,0,0,1,0,0,0,0,2.302585092994046
26.0,0.8462000000000001,33.0,5902,9,1,0,1,0,0,0,1,0,5.733341276897746
2.0,1.0,2.0,4603,12,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5902,9,0,0,0,1,0,0,0,0,4.48863636973214
1.0,1.0,1.0,3919,7,0,1,0,0,0,0,0,0,2.302585092994046
364.0,0.9423,382.0,12373,7,0,0,0,0,0,1,1,0,6.470799503782602
31.0,0.7419,38.0,6981,3,0,0,1,0,0,0,1,0,4.74493212836325
2.0,1.0,2.0,2508,3,0,0,1,0,0,0,0,0,2.302585092994046
5.0,1.0,5.0,27307,8,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,9190,4,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,966,3,1,0,0,0,0,0,1,0,2.302585092994046
31.0,0.9032,39.0,2508,3,1,0,0,0,0,1,1,0,5.0238805208462765
4.0,1.0,5.0,7007,12,0,0,0,1,0,0,0,0,2.302585092994046
4.0,0.5,12.0,9842,6,0,0,0,0,0,0,1,0,3.58351893845611
1.0,1.0,4.0,2761,2,0,0,0,1,0,0,0,0,6.230481447578482
1.0,1.0,1.0,3046,1,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9243,4,0,1,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6445,6,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5943,3,0,0,0,0,0,0,0,0,2.772588722239781
1.0,0.0,1.0,884,2,0,0,0,1,0,0,0,0,3.2188758248682006
1.0,0.0,1.0,427,11,0,0,0,1,0,0,0,0,2.6390573296152584
2.0,1.0,2.0,8320,1,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,5078,7,0,0,0,1,0,0,0,0,2.302585092994046
29.0,0.8621,33.0,2508,3,0,0,0,1,0,0,0,0,4.770684624465665
4.0,1.0,4.0,27307,8,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,3799,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2967,10,0,0,1,0,0,0,0,0,2.302585092994046
9.0,0.7778,13.0,9675,2,1,0,0,1,0,0,1,0,5.209486152841421
0.0,0.0,1.0,15966,6,0,0,0,0,0,0,0,0,2.70805020110221
1.0,1.0,5.0,1291,9,0,0,0,1,0,0,0,1,3.332204510175204
1.0,1.0,1.0,3799,11,1,0,1,0,0,0,0,0,2.302585092994046
27.0,0.7778,33.0,3094,5,1,0,0,1,0,0,0,0,5.313205979041787
0.0,0.0,1.0,4885,2,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3372,9,0,0,1,0,0,0,0,1,2.302585092994046
0.0,0.0,1.0,3655,7,0,0,0,0,0,0,0,0,2.302585092994046
2.0,0.5,3.0,9447,3,0,0,0,1,0,0,0,1,4.804021044733257
1.0,0.0,5.0,7954,10,0,0,0,0,0,0,1,0,4.762173934797756
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,11303,1,1,0,0,1,0,0,1,0,3.828641396489095
8.0,0.875,9.0,27307,8,0,0,0,0,0,0,0,1,5.69035945432406
0.0,0.0,5.0,16459,9,0,0,0,0,0,0,1,0,3.044522437723423
1.0,1.0,1.0,1183,6,1,0,0,0,0,0,1,0,2.302585092994046
27.0,0.9259,29.0,6995,9,0,0,0,1,0,0,0,0,5.8289456176102075
0.0,0.0,1.0,9307,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,1,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,686,12,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,1183,6,1,0,0,0,0,0,0,0,2.302585092994046
121.0,0.7106999999999999,157.0,12373,7,0,0,0,1,0,0,0,0,5.5053315359323625
0.0,0.0,1.0,8320,1,0,0,0,1,0,0,1,0,2.302585092994046
1.0,1.0,1.0,27307,8,1,0,0,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,6335,11,1,0,0,0,0,0,0,0,2.302585092994046
6.0,0.8332999999999999,21.0,6981,3,0,0,0,0,0,1,1,0,5.849324779946859
13.0,0.6154,19.0,9307,5,0,0,1,0,0,0,1,0,4.418840607796598
1.0,1.0,1.0,3477,1,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,5902,9,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3372,9,0,0,0,1,0,0,0,0,3.784189633918261
1.0,1.0,1.0,7007,12,0,0,0,1,0,0,0,0,2.302585092994046
3.0,0.6667000000000001,3.0,9447,3,1,0,0,0,0,0,0,0,3.295836866004329
1.0,1.0,1.0,4815,9,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,9.0,8560,11,0,0,0,1,0,0,1,0,5.003946305945459
1.0,1.0,7.0,6335,11,0,0,1,0,0,0,0,0,4.23410650459726
0.0,0.0,1.0,3470,10,0,0,0,0,0,0,0,0,3.912023005428146
1.0,0.0,1.0,3372,9,0,1,0,1,0,0,1,0,5.560681631015528
2.0,1.0,6.0,15966,6,0,0,0,1,0,0,0,0,3.1354942159291497
0.0,0.0,2.0,2761,2,0,0,0,1,0,0,0,0,5.1647859739235145
1.0,0.0,1.0,27307,8,0,0,0,1,0,0,0,0,4.127134385045092
0.0,0.0,1.0,9447,3,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4377,12,1,0,0,1,0,0,0,0,4.143134726391533
1.0,0.0,2.0,6335,11,0,0,0,0,0,1,0,0,3.828641396489095
1.0,1.0,1.0,3862,5,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9842,6,0,0,0,0,0,0,0,0,2.302585092994046
4.2862714508580355,0.812,8.223088923556944,12373,7,0,0,0,1,0,0,1,0,5.66988092298052
1.0,1.0,1.0,3477,1,1,0,0,0,0,1,0,0,2.302585092994046
0.0,0.0,1.0,1813,4,0,0,0,0,0,0,1,0,3.091042453358316
0.0,0.0,1.0,9842,6,1,0,0,0,0,0,1,0,4.060443010546419
1.0,1.0,1.0,2519,8,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4822,4,1,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,6261,2,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,2.0,1676,12,0,0,0,1,0,0,0,0,5.424950017481403
2.0,0.5,4.0,3566,3,0,0,0,1,0,0,0,0,3.5553480614894135
1.0,0.0,1.0,10139,9,0,0,0,0,0,0,0,0,4.07753744390572
0.0,0.0,1.0,15966,6,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4010,10,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,372,3,0,0,1,0,0,0,0,0,2.3978952727983707
1.0,1.0,1.0,10705,12,1,0,1,0,0,0,0,0,2.302585092994046
11.0,0.8181999999999999,16.0,3919,7,0,0,0,1,0,0,1,0,5.438079308923196
1.0,1.0,1.0,5581,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3511,4,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10681,3,0,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,4936,11,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3372,9,1,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,1291,9,0,1,0,1,0,0,1,0,2.302585092994046
1.0,1.0,1.0,9307,5,0,1,0,0,0,1,0,1,2.302585092994046
10.0,0.8,14.0,5546,7,0,0,1,0,0,0,1,0,3.044522437723423
1.0,1.0,1.0,2967,10,0,0,0,0,1,0,0,0,2.302585092994046
1.0,0.0,1.0,1183,6,0,0,0,0,1,0,0,0,6.013715156042802
1.0,0.0,1.0,1183,6,1,0,0,0,0,1,0,0,3.9512437185814275
0.0,0.0,1.0,9307,5,0,1,1,0,0,0,0,0,3.7376696182833684
1.0,1.0,1.0,1291,9,0,0,0,1,0,0,0,0,2.302585092994046
